customer_id,usage_month,sessions,minutes_used
4742,2023-04-01,28,542
4742,2023-05-01,29,693
4742,2023-06-01,23,677
4742,2023-07-01,26,689
4742,2023-08-01,29,702
4742,2023-09-01,37,689
4742,2023-10-01,31,716
4742,2023-11-01,27,671
4742,2023-12-01,35,689
4743,2023-08-01,16,101
4743,2023-09-01,7,252
4743,2023-10-01,16,306
4743,2023-11-01,18,277
4743,2023-12-01,13,345
4744,2023-12-01,4,257
4745,2023-10-01,34,611
4745,2023-11-01,23,584
4745,2023-12-01,26,557
4746,2022-10-01,18,441
4746,2022-11-01,19,454
4746,2022-12-01,19,445
4746,2023-01-01,21,488
4746,2023-02-01,21,525
4746,2023-03-01,20,499
4746,2023-04-01,20,434
4746,2023-05-01,22,420
4746,2023-06-01,22,535
4746,2023-07-01,17,422
4746,2023-08-01,21,485
4746,2023-09-01,18,418
4746,2023-10-01,23,361
4746,2023-11-01,26,479
4746,2023-12-01,15,485
4747,2023-01-01,4,159
4747,2023-02-01,15,285
4747,2023-03-01,8,212
4747,2023-04-01,15,301
4747,2023-05-01,9,249
4747,2023-06-01,15,327
4747,2023-07-01,10,194
4747,2023-08-01,13,312
4747,2023-09-01,12,341
4747,2023-10-01,13,301
4747,2023-11-01,14,307
4747,2023-12-01,15,287
4748,2022-07-01,10,241
4748,2022-08-01,21,251
4748,2022-09-01,10,345
4748,2022-10-01,22,177
4748,2022-11-01,5,212
4748,2022-12-01,11,222
4748,2023-01-01,11,91
4748,2023-02-01,13,207
4748,2023-03-01,11,283
4748,2023-04-01,12,323
4748,2023-05-01,13,283
4748,2023-06-01,11,156
4748,2023-07-01,16,260
4748,2023-08-01,8,286
4748,2023-09-01,11,252
4748,2023-10-01,15,259
4748,2023-11-01,7,318
4748,2023-12-01,9,242
4749,2022-12-01,31,624
4749,2023-01-01,28,648
4749,2023-02-01,26,616
4749,2023-03-01,30,680
4749,2023-04-01,28,542
4749,2023-05-01,21,708
4749,2023-06-01,36,800
4749,2023-07-01,32,663
4749,2023-08-01,30,631
4749,2023-09-01,33,639
4749,2023-10-01,39,562
4749,2023-11-01,31,622
4749,2023-12-01,31,708
4750,2023-08-01,16,415
4750,2023-09-01,26,481
4750,2023-10-01,16,439
4750,2023-11-01,25,493
4750,2023-12-01,25,398
4751,2023-12-01,14,460
4752,2023-05-01,16,170
4752,2023-06-01,12,294
4752,2023-07-01,19,181
4752,2023-08-01,10,305
4752,2023-09-01,14,344
4752,2023-10-01,12,289
4752,2023-11-01,9,105
4752,2023-12-01,8,256
4753,2022-06-01,20,481
4753,2022-07-01,18,521
4753,2022-08-01,26,468
4753,2022-09-01,20,455
4753,2022-10-01,26,426
4753,2022-11-01,28,490
4753,2022-12-01,22,482
4753,2023-01-01,18,448
4753,2023-02-01,24,396
4753,2023-03-01,20,485
4753,2023-04-01,22,402
4753,2023-05-01,15,498
4753,2023-06-01,26,510
4753,2023-07-01,17,503
4753,2023-08-01,24,431
4753,2023-09-01,20,458
4753,2023-10-01,16,488
4753,2023-11-01,23,392
4753,2023-12-01,24,452
4754,2023-01-01,9,223
4754,2023-02-01,11,287
4754,2023-03-01,15,305
4754,2023-04-01,11,274
4754,2023-05-01,6,304
4754,2023-06-01,15,284
4754,2023-07-01,17,353
4754,2023-08-01,20,396
4754,2023-09-01,16,392
4754,2023-10-01,9,272
4754,2023-11-01,19,255
4754,2023-12-01,9,309
4755,2023-01-01,18,488
4755,2023-02-01,14,419
4755,2023-03-01,20,411
4755,2023-04-01,19,538
4755,2023-05-01,24,467
4755,2023-06-01,27,495
4755,2023-07-01,21,594
4755,2023-08-01,22,557
4755,2023-09-01,15,446
4755,2023-10-01,22,400
4755,2023-11-01,26,519
4755,2023-12-01,26,522
4756,2023-10-01,20,260
4756,2023-11-01,15,485
4756,2023-12-01,27,391
4757,2022-11-01,8,199
4757,2022-12-01,17,255
4757,2023-01-01,17,228
4757,2023-02-01,17,301
4757,2023-03-01,18,283
4757,2023-04-01,10,254
4757,2023-05-01,9,297
4757,2023-06-01,13,222
4757,2023-07-01,12,305
4757,2023-08-01,12,248
4757,2023-09-01,21,272
4757,2023-10-01,11,242
4757,2023-11-01,13,343
4757,2023-12-01,5,292
4758,2023-01-01,16,472
4758,2023-02-01,25,433
4758,2023-03-01,17,420
4758,2023-04-01,21,395
4758,2023-05-01,15,416
4758,2023-06-01,17,371
4758,2023-07-01,26,508
4758,2023-08-01,25,417
4758,2023-09-01,24,427
4758,2023-10-01,22,191
4758,2023-11-01,10,203
4758,2023-12-01,2,129
4759,2023-01-01,29,596
4759,2023-02-01,28,585
4759,2023-03-01,27,588
4759,2023-04-01,29,626
4759,2023-05-01,31,643
4759,2023-06-01,22,666
4759,2023-07-01,31,657
4759,2023-08-01,32,610
4759,2023-09-01,30,584
4759,2023-10-01,33,742
4759,2023-11-01,33,634
4759,2023-12-01,26,669
4760,2022-03-01,27,631
4760,2022-04-01,25,593
4760,2022-05-01,20,645
4760,2022-06-01,32,583
4760,2022-07-01,27,637
4760,2022-08-01,30,634
4760,2022-09-01,26,761
4760,2022-10-01,30,591
4760,2022-11-01,29,738
4760,2022-12-01,31,737
4760,2023-01-01,28,649
4760,2023-02-01,31,687
4760,2023-03-01,29,670
4760,2023-04-01,31,674
4760,2023-05-01,36,785
4760,2023-06-01,33,800
4760,2023-07-01,35,621
4760,2023-08-01,31,684
4760,2023-09-01,27,690
4760,2023-10-01,38,767
4760,2023-11-01,36,747
4760,2023-12-01,32,718
4761,2023-05-01,26,534
4761,2023-06-01,26,614
4761,2023-07-01,26,706
4761,2023-08-01,31,721
4761,2023-09-01,26,671
4761,2023-10-01,32,550
4761,2023-11-01,32,674
4761,2023-12-01,33,562
4762,2022-08-01,25,570
4762,2022-09-01,25,438
4762,2022-10-01,30,611
4762,2022-11-01,39,652
4762,2022-12-01,27,698
4762,2023-01-01,37,731
4762,2023-02-01,34,596
4762,2023-03-01,28,685
4762,2023-04-01,31,755
4762,2023-05-01,27,590
4762,2023-06-01,43,695
4762,2023-07-01,37,522
4762,2023-08-01,26,702
4762,2023-09-01,35,603
4762,2023-10-01,36,656
4762,2023-11-01,28,666
4762,2023-12-01,35,681
4763,2022-07-01,12,176
4763,2022-08-01,17,260
4763,2022-09-01,17,243
4763,2022-10-01,11,225
4763,2022-11-01,7,201
4763,2022-12-01,13,167
4763,2023-01-01,15,257
4763,2023-02-01,16,177
4763,2023-03-01,17,289
4763,2023-04-01,15,283
4763,2023-05-01,11,298
4763,2023-06-01,17,314
4763,2023-07-01,17,295
4763,2023-08-01,1,279
4763,2023-09-01,13,286
4763,2023-10-01,14,182
4763,2023-11-01,16,338
4763,2023-12-01,12,347
4764,2023-11-01,9,222
4764,2023-12-01,19,243
4765,2022-08-01,20,391
4765,2022-09-01,27,477
4765,2022-10-01,16,506
4765,2022-11-01,17,529
4765,2022-12-01,21,451
4765,2023-01-01,14,514
4765,2023-02-01,21,366
4765,2023-03-01,18,347
4765,2023-04-01,19,511
4765,2023-05-01,18,553
4765,2023-06-01,24,466
4765,2023-07-01,23,473
4765,2023-08-01,21,532
4765,2023-09-01,24,465
4765,2023-10-01,25,555
4765,2023-11-01,27,456
4765,2023-12-01,20,415
4766,2022-03-01,34,659
4766,2022-04-01,22,582
4766,2022-05-01,26,631
4766,2022-06-01,29,782
4766,2022-07-01,31,626
4766,2022-08-01,25,491
4766,2022-09-01,20,369
4766,2022-10-01,5,73
4767,2022-05-01,10,249
4767,2022-06-01,15,289
4767,2022-07-01,12,229
4767,2022-08-01,11,297
4767,2022-09-01,10,286
4767,2022-10-01,7,210
4767,2022-11-01,7,212
4767,2022-12-01,7,296
4767,2023-01-01,20,286
4767,2023-02-01,18,237
4767,2023-03-01,16,341
4767,2023-04-01,5,306
4767,2023-05-01,13,245
4767,2023-06-01,18,248
4767,2023-07-01,17,316
4767,2023-08-01,14,360
4767,2023-09-01,18,328
4767,2023-10-01,11,215
4767,2023-11-01,21,340
4767,2023-12-01,16,368
4768,2023-11-01,12,258
4768,2023-12-01,12,134
4769,2022-06-01,13,216
4769,2022-07-01,7,331
4769,2022-08-01,12,332
4769,2022-09-01,11,346
4769,2022-10-01,11,301
4769,2022-11-01,7,255
4769,2022-12-01,13,285
4769,2023-01-01,8,306
4769,2023-02-01,16,351
4769,2023-03-01,12,408
4769,2023-04-01,11,285
4769,2023-05-01,14,269
4769,2023-06-01,13,217
4769,2023-07-01,20,204
4769,2023-08-01,11,204
4769,2023-09-01,5,8
4769,2023-10-01,4,58
4770,2023-01-01,21,476
4770,2023-02-01,20,486
4770,2023-03-01,22,444
4770,2023-04-01,18,418
4770,2023-05-01,21,403
4770,2023-06-01,23,395
4770,2023-07-01,20,507
4770,2023-08-01,28,404
4770,2023-09-01,21,414
4770,2023-10-01,20,495
4770,2023-11-01,25,389
4770,2023-12-01,24,405
4771,2023-09-01,3,123
4771,2023-10-01,19,275
4771,2023-11-01,8,192
4771,2023-12-01,13,283
4772,2023-08-01,8,232
4772,2023-09-01,12,293
4772,2023-10-01,18,354
4772,2023-11-01,8,50
4772,2023-12-01,13,372
4773,2023-03-01,29,650
4773,2023-04-01,28,642
4773,2023-05-01,32,652
4773,2023-06-01,33,615
4773,2023-07-01,31,674
4773,2023-08-01,29,666
4773,2023-09-01,29,686
4773,2023-10-01,26,661
4773,2023-11-01,29,650
4773,2023-12-01,26,611
4774,2022-07-01,13,359
4774,2022-08-01,20,331
4774,2022-09-01,23,529
4774,2022-10-01,15,438
4774,2022-11-01,26,486
4774,2022-12-01,23,488
4774,2023-01-01,17,587
4774,2023-02-01,23,502
4774,2023-03-01,24,376
4774,2023-04-01,21,473
4774,2023-05-01,22,485
4774,2023-06-01,26,527
4774,2023-07-01,26,445
4774,2023-08-01,20,506
4774,2023-09-01,19,414
4774,2023-10-01,27,499
4774,2023-11-01,23,596
4774,2023-12-01,24,379
4775,2023-01-01,19,412
4775,2023-02-01,27,483
4775,2023-03-01,17,513
4775,2023-04-01,25,321
4775,2023-05-01,21,472
4775,2023-06-01,19,446
4775,2023-07-01,28,370
4775,2023-08-01,18,431
4775,2023-09-01,20,531
4775,2023-10-01,25,399
4775,2023-11-01,20,387
4775,2023-12-01,23,456
4776,2023-04-01,21,282
4776,2023-05-01,11,215
4776,2023-06-01,9,259
4776,2023-07-01,18,330
4776,2023-08-01,14,224
4776,2023-09-01,13,361
4776,2023-10-01,17,194
4776,2023-11-01,18,184
4776,2023-12-01,14,357
4777,2022-12-01,5,251
4777,2023-01-01,20,208
4777,2023-02-01,14,263
4777,2023-03-01,13,345
4777,2023-04-01,12,330
4777,2023-05-01,16,329
4777,2023-06-01,18,369
4777,2023-07-01,13,308
4777,2023-08-01,10,187
4777,2023-09-01,4,28
4777,2023-10-01,1,22
4778,2022-12-01,24,304
4778,2023-01-01,16,420
4778,2023-02-01,19,382
4778,2023-03-01,27,427
4778,2023-04-01,20,572
4778,2023-05-01,22,389
4778,2023-06-01,30,455
4778,2023-07-01,30,553
4778,2023-08-01,17,544
4778,2023-09-01,23,474
4778,2023-10-01,24,488
4778,2023-11-01,22,502
4778,2023-12-01,20,423
4779,2022-07-01,19,500
4779,2022-08-01,11,438
4779,2022-09-01,22,402
4779,2022-10-01,23,503
4779,2022-11-01,19,480
4779,2022-12-01,20,650
4779,2023-01-01,22,563
4779,2023-02-01,19,431
4779,2023-03-01,20,416
4779,2023-04-01,17,506
4779,2023-05-01,23,492
4779,2023-06-01,23,547
4779,2023-07-01,28,408
4779,2023-08-01,23,508
4779,2023-09-01,21,461
4779,2023-10-01,22,437
4779,2023-11-01,19,583
4779,2023-12-01,20,428
4780,2022-06-01,12,512
4780,2022-07-01,23,444
4780,2022-08-01,20,402
4780,2022-09-01,15,299
4780,2022-10-01,20,398
4780,2022-11-01,28,494
4780,2022-12-01,20,539
4780,2023-01-01,20,433
4780,2023-02-01,20,432
4780,2023-03-01,16,483
4780,2023-04-01,19,488
4780,2023-05-01,19,429
4780,2023-06-01,26,597
4780,2023-07-01,15,522
4780,2023-08-01,24,384
4780,2023-09-01,24,437
4780,2023-10-01,17,379
4780,2023-11-01,18,542
4780,2023-12-01,21,491
4781,2023-06-01,26,476
4781,2023-07-01,13,405
4781,2023-08-01,18,553
4781,2023-09-01,21,441
4781,2023-10-01,18,413
4781,2023-11-01,23,432
4781,2023-12-01,29,466
4782,2023-01-01,15,268
4782,2023-02-01,14,284
4782,2023-03-01,10,282
4782,2023-04-01,12,304
4782,2023-05-01,6,283
4782,2023-06-01,7,350
4782,2023-07-01,8,284
4782,2023-08-01,10,230
4782,2023-09-01,7,303
4782,2023-10-01,13,256
4782,2023-11-01,17,343
4782,2023-12-01,17,337
4783,2023-11-01,12,145
4783,2023-12-01,16,141
4784,2023-07-01,21,343
4784,2023-08-01,19,416
4784,2023-09-01,17,435
4784,2023-10-01,21,537
4784,2023-11-01,18,245
4784,2023-12-01,13,172
4785,2023-06-01,14,270
4785,2023-07-01,11,212
4785,2023-08-01,17,351
4785,2023-09-01,15,298
4785,2023-10-01,13,284
4785,2023-11-01,10,274
4785,2023-12-01,15,242
4786,2022-03-01,11,222
4786,2022-04-01,12,209
4786,2022-05-01,5,305
4786,2022-06-01,10,230
4786,2022-07-01,12,189
4786,2022-08-01,13,251
4786,2022-09-01,19,251
4786,2022-10-01,9,308
4786,2022-11-01,15,364
4786,2022-12-01,13,320
4786,2023-01-01,12,229
4786,2023-02-01,10,244
4786,2023-03-01,12,196
4786,2023-04-01,11,250
4786,2023-05-01,10,280
4786,2023-06-01,13,181
4786,2023-07-01,13,329
4786,2023-08-01,4,280
4786,2023-09-01,16,315
4786,2023-10-01,12,306
4786,2023-11-01,14,332
4786,2023-12-01,18,256
4787,2023-02-01,6,241
4787,2023-03-01,9,240
4787,2023-04-01,15,266
4787,2023-05-01,9,266
4787,2023-06-01,11,245
4787,2023-07-01,9,274
4787,2023-08-01,21,304
4787,2023-09-01,20,240
4787,2023-10-01,17,184
4787,2023-11-01,11,244
4787,2023-12-01,15,326
4788,2023-08-01,9,133
4788,2023-09-01,11,266
4788,2023-10-01,10,271
4788,2023-11-01,14,313
4788,2023-12-01,11,284
4789,2023-11-01,26,466
4789,2023-12-01,20,482
4790,2023-08-01,23,320
4790,2023-09-01,16,471
4790,2023-10-01,22,399
4790,2023-11-01,20,460
4790,2023-12-01,21,484
4791,2023-06-01,23,341
4791,2023-07-01,12,424
4791,2023-08-01,18,441
4791,2023-09-01,19,498
4791,2023-10-01,26,479
4791,2023-11-01,25,354
4791,2023-12-01,25,393
4792,2022-04-01,31,692
4792,2022-05-01,30,609
4792,2022-06-01,30,701
4792,2022-07-01,27,577
4792,2022-08-01,30,705
4792,2022-09-01,24,720
4792,2022-10-01,29,680
4792,2022-11-01,32,715
4792,2022-12-01,37,668
4792,2023-01-01,31,638
4792,2023-02-01,36,716
4792,2023-03-01,35,770
4792,2023-04-01,31,715
4792,2023-05-01,20,666
4792,2023-06-01,37,624
4792,2023-07-01,32,723
4792,2023-08-01,32,634
4792,2023-09-01,24,639
4792,2023-10-01,31,717
4792,2023-11-01,34,650
4792,2023-12-01,29,589
4793,2023-11-01,17,259
4793,2023-12-01,9,194
4794,2023-11-01,6,213
4794,2023-12-01,13,306
4795,2022-08-01,20,419
4795,2022-09-01,14,378
4795,2022-10-01,17,445
4795,2022-11-01,22,561
4795,2022-12-01,20,349
4795,2023-01-01,23,374
4795,2023-02-01,22,449
4795,2023-03-01,20,593
4795,2023-04-01,25,558
4795,2023-05-01,26,477
4795,2023-06-01,26,418
4795,2023-07-01,27,517
4795,2023-08-01,24,430
4795,2023-09-01,23,596
4795,2023-10-01,21,510
4795,2023-11-01,23,451
4795,2023-12-01,23,365
4796,2022-02-01,22,598
4796,2022-03-01,27,635
4796,2022-04-01,17,539
4796,2022-05-01,9,280
4796,2022-06-01,11,200
4797,2023-01-01,9,254
4797,2023-02-01,7,200
4797,2023-03-01,1,164
4797,2023-04-01,1,51
4798,2023-11-01,18,412
4798,2023-12-01,19,489
4799,2023-05-01,26,528
4799,2023-06-01,30,544
4799,2023-07-01,24,581
4799,2023-08-01,37,673
4799,2023-09-01,36,651
4799,2023-10-01,33,520
4799,2023-11-01,31,719
4799,2023-12-01,29,526
4800,2023-03-01,15,405
4800,2023-04-01,17,443
4800,2023-05-01,17,462
4800,2023-06-01,19,406
4800,2023-07-01,19,385
4800,2023-08-01,18,382
4800,2023-09-01,25,529
4800,2023-10-01,21,573
4800,2023-11-01,29,475
4800,2023-12-01,24,418
4801,2022-04-01,11,230
4801,2022-05-01,0,256
4801,2022-06-01,11,272
4801,2022-07-01,10,278
4801,2022-08-01,15,268
4801,2022-09-01,11,210
4801,2022-10-01,10,228
4801,2022-11-01,19,308
4801,2022-12-01,7,280
4801,2023-01-01,15,301
4801,2023-02-01,14,219
4801,2023-03-01,8,250
4801,2023-04-01,12,278
4801,2023-05-01,18,176
4801,2023-06-01,15,298
4801,2023-07-01,13,279
4801,2023-08-01,17,163
4801,2023-09-01,5,322
4801,2023-10-01,12,251
4801,2023-11-01,13,326
4801,2023-12-01,8,303
4802,2022-03-01,10,304
4802,2022-04-01,8,294
4802,2022-05-01,13,195
4802,2022-06-01,11,185
4802,2022-07-01,12,146
4802,2022-08-01,12,218
4802,2022-09-01,7,331
4802,2022-10-01,13,262
4802,2022-11-01,17,296
4802,2022-12-01,18,374
4802,2023-01-01,12,248
4802,2023-02-01,11,165
4802,2023-03-01,19,341
4802,2023-04-01,14,228
4802,2023-05-01,8,298
4802,2023-06-01,8,325
4802,2023-07-01,5,216
4802,2023-08-01,11,301
4802,2023-09-01,18,349
4802,2023-10-01,14,201
4802,2023-11-01,11,208
4802,2023-12-01,15,188
4803,2022-08-01,12,305
4803,2022-09-01,3,253
4803,2022-10-01,12,202
4803,2022-11-01,12,341
4803,2022-12-01,11,232
4803,2023-01-01,20,318
4803,2023-02-01,18,219
4803,2023-03-01,14,244
4803,2023-04-01,10,119
4803,2023-05-01,15,399
4803,2023-06-01,14,341
4803,2023-07-01,16,211
4803,2023-08-01,13,243
4803,2023-09-01,12,314
4803,2023-10-01,14,219
4803,2023-11-01,4,211
4803,2023-12-01,21,390
4804,2022-09-01,19,399
4804,2022-10-01,20,308
4804,2022-11-01,5,86
4805,2022-09-01,10,224
4805,2022-10-01,8,261
4805,2022-11-01,12,267
4805,2022-12-01,10,174
4805,2023-01-01,18,190
4805,2023-02-01,13,233
4805,2023-03-01,14,342
4805,2023-04-01,14,206
4805,2023-05-01,14,252
4805,2023-06-01,18,279
4805,2023-07-01,16,290
4805,2023-08-01,16,288
4805,2023-09-01,12,345
4805,2023-10-01,13,237
4805,2023-11-01,8,305
4805,2023-12-01,10,266
4806,2022-11-01,21,320
4806,2022-12-01,24,488
4806,2023-01-01,16,425
4806,2023-02-01,25,422
4806,2023-03-01,17,427
4806,2023-04-01,26,575
4806,2023-05-01,25,472
4806,2023-06-01,20,546
4806,2023-07-01,25,391
4806,2023-08-01,22,516
4806,2023-09-01,20,443
4806,2023-10-01,22,444
4806,2023-11-01,22,487
4806,2023-12-01,23,445
4807,2022-07-01,10,191
4807,2022-08-01,13,205
4807,2022-09-01,8,235
4807,2022-10-01,13,240
4807,2022-11-01,4,294
4807,2022-12-01,20,278
4807,2023-01-01,20,293
4807,2023-02-01,16,254
4807,2023-03-01,16,228
4807,2023-04-01,17,232
4807,2023-05-01,10,303
4807,2023-06-01,15,174
4807,2023-07-01,10,371
4807,2023-08-01,10,282
4807,2023-09-01,10,215
4807,2023-10-01,16,382
4807,2023-11-01,15,308
4807,2023-12-01,19,299
4808,2023-07-01,9,204
4808,2023-08-01,13,346
4808,2023-09-01,13,198
4808,2023-10-01,14,234
4808,2023-11-01,14,287
4808,2023-12-01,14,309
4809,2023-11-01,15,283
4809,2023-12-01,9,255
4810,2022-01-01,18,218
4810,2022-02-01,14,190
4810,2022-03-01,8,287
4810,2022-04-01,7,238
4810,2022-05-01,10,355
4810,2022-06-01,10,236
4810,2022-07-01,11,282
4810,2022-08-01,19,292
4810,2022-09-01,9,245
4810,2022-10-01,10,309
4810,2022-11-01,10,248
4810,2022-12-01,13,179
4810,2023-01-01,10,135
4810,2023-02-01,12,262
4810,2023-03-01,12,192
4810,2023-04-01,11,298
4810,2023-05-01,16,286
4810,2023-06-01,13,290
4810,2023-07-01,11,239
4810,2023-08-01,14,361
4810,2023-09-01,16,266
4810,2023-10-01,18,242
4810,2023-11-01,18,346
4810,2023-12-01,15,221
4811,2022-10-01,24,397
4811,2022-11-01,25,355
4811,2022-12-01,19,432
4811,2023-01-01,14,484
4811,2023-02-01,27,533
4811,2023-03-01,22,458
4811,2023-04-01,25,440
4811,2023-05-01,25,552
4811,2023-06-01,25,530
4811,2023-07-01,19,509
4811,2023-08-01,25,409
4811,2023-09-01,24,330
4811,2023-10-01,25,422
4811,2023-11-01,20,534
4811,2023-12-01,26,404
4812,2023-10-01,22,350
4812,2023-11-01,26,382
4812,2023-12-01,21,445
4813,2022-10-01,19,386
4813,2022-11-01,24,408
4813,2022-12-01,9,393
4813,2023-01-01,16,402
4813,2023-02-01,24,390
4813,2023-03-01,18,391
4813,2023-04-01,11,255
4813,2023-05-01,7,238
4814,2022-04-01,16,368
4814,2022-05-01,21,446
4814,2022-06-01,18,454
4814,2022-07-01,20,355
4814,2022-08-01,23,361
4814,2022-09-01,28,418
4814,2022-10-01,23,449
4814,2022-11-01,22,435
4814,2022-12-01,12,414
4814,2023-01-01,21,561
4814,2023-02-01,21,462
4814,2023-03-01,21,575
4814,2023-04-01,26,507
4814,2023-05-01,22,422
4814,2023-06-01,27,445
4814,2023-07-01,19,528
4814,2023-08-01,22,405
4814,2023-09-01,19,442
4814,2023-10-01,22,443
4814,2023-11-01,29,346
4814,2023-12-01,23,551
4815,2023-04-01,16,305
4815,2023-05-01,7,201
4815,2023-06-01,9,239
4815,2023-07-01,14,191
4815,2023-08-01,6,186
4815,2023-09-01,4,200
4815,2023-10-01,11,261
4815,2023-11-01,14,343
4815,2023-12-01,15,267
4816,2023-07-01,27,614
4816,2023-08-01,26,581
4816,2023-09-01,27,586
4816,2023-10-01,27,541
4816,2023-11-01,32,702
4816,2023-12-01,23,691
4817,2023-04-01,7,384
4817,2023-05-01,13,177
4817,2023-06-01,13,245
4817,2023-07-01,11,234
4817,2023-08-01,10,229
4817,2023-09-01,14,215
4817,2023-10-01,10,344
4817,2023-11-01,9,194
4817,2023-12-01,10,281
4818,2023-03-01,26,540
4818,2023-04-01,26,670
4818,2023-05-01,28,840
4818,2023-06-01,28,501
4818,2023-07-01,36,632
4818,2023-08-01,24,718
4818,2023-09-01,25,673
4818,2023-10-01,29,624
4818,2023-11-01,29,693
4818,2023-12-01,33,648
4819,2022-12-01,28,635
4819,2023-01-01,27,660
4819,2023-02-01,30,620
4819,2023-03-01,26,560
4819,2023-04-01,29,730
4819,2023-05-01,27,704
4819,2023-06-01,35,716
4819,2023-07-01,28,723
4819,2023-08-01,31,702
4819,2023-09-01,29,755
4819,2023-10-01,30,610
4819,2023-11-01,33,739
4819,2023-12-01,30,724
4820,2023-11-01,14,124
4820,2023-12-01,10,281
4821,2022-12-01,10,240
4821,2023-01-01,18,102
4821,2023-02-01,13,188
4821,2023-03-01,4,217
4821,2023-04-01,7,276
4821,2023-05-01,18,313
4821,2023-06-01,14,183
4821,2023-07-01,13,261
4821,2023-08-01,15,343
4821,2023-09-01,17,225
4821,2023-10-01,7,244
4821,2023-11-01,7,232
4821,2023-12-01,12,316
4822,2023-10-01,11,211
4822,2023-11-01,14,270
4822,2023-12-01,15,222
4823,2023-02-01,14,266
4823,2023-03-01,14,216
4823,2023-04-01,5,295
4823,2023-05-01,15,261
4823,2023-06-01,8,147
4823,2023-07-01,6,167
4823,2023-08-01,10,266
4823,2023-09-01,11,266
4823,2023-10-01,16,371
4823,2023-11-01,13,319
4823,2023-12-01,11,317
4824,2022-09-01,14,422
4824,2022-10-01,20,600
4824,2022-11-01,23,528
4824,2022-12-01,19,429
4824,2023-01-01,24,495
4824,2023-02-01,23,447
4824,2023-03-01,10,485
4824,2023-04-01,19,435
4824,2023-05-01,21,412
4824,2023-06-01,13,404
4824,2023-07-01,19,422
4824,2023-08-01,20,485
4824,2023-09-01,19,400
4824,2023-10-01,21,565
4824,2023-11-01,20,500
4824,2023-12-01,17,518
4825,2023-04-01,16,274
4825,2023-05-01,7,357
4825,2023-06-01,16,198
4825,2023-07-01,12,316
4825,2023-08-01,8,331
4825,2023-09-01,7,257
4825,2023-10-01,4,262
4825,2023-11-01,10,318
4825,2023-12-01,21,293
4826,2023-11-01,24,685
4826,2023-12-01,26,689
4827,2023-05-01,17,389
4827,2023-06-01,18,457
4827,2023-07-01,20,482
4827,2023-08-01,22,364
4827,2023-09-01,19,454
4827,2023-10-01,21,427
4827,2023-11-01,22,477
4827,2023-12-01,18,444
4828,2023-05-01,22,265
4828,2023-06-01,19,280
4828,2023-07-01,10,220
4828,2023-08-01,15,204
4828,2023-09-01,9,255
4828,2023-10-01,12,199
4828,2023-11-01,12,310
4828,2023-12-01,12,319
4829,2022-10-01,14,200
4829,2022-11-01,13,218
4829,2022-12-01,10,193
4829,2023-01-01,12,248
4829,2023-02-01,11,272
4829,2023-03-01,13,282
4829,2023-04-01,15,346
4829,2023-05-01,14,353
4829,2023-06-01,14,243
4829,2023-07-01,21,238
4829,2023-08-01,8,400
4829,2023-09-01,10,285
4829,2023-10-01,10,245
4829,2023-11-01,13,192
4829,2023-12-01,11,226
4830,2023-05-01,23,404
4830,2023-06-01,27,563
4830,2023-07-01,28,309
4830,2023-08-01,26,413
4830,2023-09-01,18,446
4830,2023-10-01,23,342
4830,2023-11-01,24,508
4830,2023-12-01,19,472
4831,2023-08-01,17,314
4831,2023-09-01,22,388
4831,2023-10-01,16,475
4831,2023-11-01,16,468
4831,2023-12-01,16,387
4832,2022-06-01,22,383
4832,2022-07-01,17,316
4832,2022-08-01,24,503
4832,2022-09-01,25,414
4832,2022-10-01,15,369
4832,2022-11-01,20,424
4832,2022-12-01,23,526
4832,2023-01-01,25,545
4832,2023-02-01,21,497
4832,2023-03-01,17,426
4832,2023-04-01,25,531
4832,2023-05-01,19,489
4832,2023-06-01,22,498
4832,2023-07-01,21,483
4832,2023-08-01,24,537
4832,2023-09-01,22,485
4832,2023-10-01,20,472
4832,2023-11-01,27,358
4832,2023-12-01,19,453
4833,2023-02-01,15,429
4833,2023-03-01,18,462
4833,2023-04-01,18,459
4833,2023-05-01,20,473
4833,2023-06-01,13,405
4833,2023-07-01,15,546
4833,2023-08-01,22,434
4833,2023-09-01,18,432
4833,2023-10-01,23,528
4833,2023-11-01,20,405
4833,2023-12-01,30,489
4834,2023-04-01,6,325
4834,2023-05-01,12,327
4834,2023-06-01,7,229
4834,2023-07-01,22,235
4834,2023-08-01,13,199
4834,2023-09-01,10,229
4834,2023-10-01,8,221
4834,2023-11-01,11,291
4834,2023-12-01,12,174
4835,2022-04-01,17,334
4835,2022-05-01,20,396
4835,2022-06-01,20,466
4835,2022-07-01,18,396
4835,2022-08-01,21,455
4835,2022-09-01,29,535
4835,2022-10-01,19,484
4835,2022-11-01,29,536
4835,2022-12-01,16,507
4835,2023-01-01,30,484
4835,2023-02-01,16,455
4835,2023-03-01,23,518
4835,2023-04-01,19,511
4835,2023-05-01,20,536
4835,2023-06-01,25,531
4835,2023-07-01,16,508
4835,2023-08-01,15,506
4835,2023-09-01,22,456
4835,2023-10-01,22,486
4835,2023-11-01,16,474
4835,2023-12-01,21,469
4836,2023-03-01,14,286
4836,2023-04-01,12,219
4836,2023-05-01,9,269
4836,2023-06-01,14,233
4836,2023-07-01,10,348
4836,2023-08-01,20,220
4836,2023-09-01,17,186
4836,2023-10-01,18,235
