customer_id,plan_type,monthly_fee,start_date,churn_date,churned
4225,Basic,29.99,2023-03-04,,False
4226,Basic,29.99,2022-05-31,2023-07-24,True
4227,Premium,99.99,2023-05-29,,False
4228,Premium,99.99,2023-01-11,,False
4229,Basic,29.99,2022-01-22,,False
4230,Pro,59.99,2022-11-09,,False
4231,Basic,29.99,2023-06-03,,False
4232,Premium,99.99,2022-07-25,,False
4233,Basic,29.99,2023-01-10,,False
4234,Pro,59.99,2023-03-27,,False
4235,Premium,99.99,2023-09-18,2025-01-23,True
4236,Premium,99.99,2023-08-18,2024-12-15,True
4237,Basic,29.99,2022-06-28,2024-01-28,True
4238,Pro,59.99,2022-07-29,,False
4239,Premium,99.99,2023-05-15,,False
4240,Basic,29.99,2023-04-09,2024-06-03,True
4241,Premium,99.99,2022-05-04,2023-04-15,True
4242,Basic,29.99,2022-04-23,,False
4243,Pro,59.99,2022-01-12,,False
4244,Premium,99.99,2022-05-06,,False
4245,Basic,29.99,2023-07-19,2023-10-18,True
4246,Basic,29.99,2022-11-27,2024-01-05,True
4247,Premium,99.99,2022-10-10,2023-10-21,True
4248,Basic,29.99,2022-05-20,,False
4249,Pro,59.99,2023-02-05,2024-07-12,True
4250,Pro,59.99,2022-04-07,2023-11-12,True
4251,Basic,29.99,2023-06-01,,False
4252,Basic,29.99,2023-07-23,,False
4253,Basic,29.99,2022-03-10,,False
4254,Basic,29.99,2022-04-28,,False
4255,Pro,59.99,2022-02-28,2023-06-04,True
4256,Basic,29.99,2022-02-02,,False
4257,Pro,59.99,2022-11-14,2023-05-18,True
4258,Basic,29.99,2022-02-19,2023-06-10,True
4259,Basic,29.99,2023-05-04,,False
4260,Basic,29.99,2022-01-19,,False
4261,Pro,59.99,2023-12-27,2024-09-20,True
4262,Pro,59.99,2022-07-16,2023-06-19,True
4263,Pro,59.99,2023-03-26,,False
4264,Pro,59.99,2023-07-13,,False
4265,Premium,99.99,2023-11-10,,False
4266,Premium,99.99,2023-03-28,,False
4267,Basic,29.99,2022-10-16,2023-11-24,True
4268,Basic,29.99,2022-05-21,,False
4269,Basic,29.99,2022-03-25,,False
4270,Pro,59.99,2023-11-25,,False
4271,Basic,29.99,2023-01-26,,False
4272,Basic,29.99,2023-08-14,,False
4273,Basic,29.99,2022-08-03,,False
4274,Basic,29.99,2023-06-10,2025-01-10,True
4275,Basic,29.99,2022-08-03,,False
4276,Basic,29.99,2023-02-07,2024-05-02,True
4277,Basic,29.99,2022-05-08,,False
4278,Pro,59.99,2023-04-22,,False
4279,Basic,29.99,2023-02-08,,False
4280,Basic,29.99,2022-01-29,,False
4281,Premium,99.99,2022-12-04,,False
4282,Pro,59.99,2023-12-15,2025-02-16,True
4283,Premium,99.99,2022-12-27,,False
4284,Basic,29.99,2023-07-23,,False
4285,Premium,99.99,2023-01-27,,False
4286,Premium,99.99,2022-08-06,,False
4287,Basic,29.99,2023-07-28,,False
4288,Basic,29.99,2023-10-31,,False
4289,Premium,99.99,2022-07-21,,False
4290,Premium,99.99,2022-01-17,2022-06-03,True
4291,Pro,59.99,2022-11-18,2024-03-30,True
4292,Premium,99.99,2023-06-02,,False
4293,Basic,29.99,2023-07-24,2024-02-01,True
4294,Basic,29.99,2022-11-21,,False
4295,Basic,29.99,2023-02-16,,False
4296,Basic,29.99,2022-11-14,,False
4297,Basic,29.99,2023-11-12,,False
4298,Premium,99.99,2022-03-23,,False
4299,Premium,99.99,2023-04-19,2024-08-09,True
4300,Premium,99.99,2023-04-13,2024-04-29,True
4301,Basic,29.99,2023-03-01,,False
4302,Basic,29.99,2024-01-01,,False
4303,Basic,29.99,2023-11-20,2024-06-09,True
4304,Basic,29.99,2022-07-23,,False
4305,Basic,29.99,2023-08-06,2024-07-30,True
4306,Basic,29.99,2023-01-22,,False
4307,Basic,29.99,2022-04-08,2022-07-19,True
4308,Basic,29.99,2022-12-11,2024-01-13,True
4309,Basic,29.99,2022-07-27,2023-05-01,True
4310,Pro,59.99,2023-05-29,,False
4311,Pro,59.99,2023-09-28,,False
4312,Basic,29.99,2023-08-09,2024-08-21,True
4313,Pro,59.99,2022-06-15,,False
4314,Basic,29.99,2022-01-22,,False
4315,Basic,29.99,2022-06-03,,False
4316,Pro,59.99,2023-03-15,,False
4317,Basic,29.99,2022-10-22,,False
4318,Pro,59.99,2022-08-07,,False
4319,Premium,99.99,2023-10-31,,False
4320,Pro,59.99,2023-05-10,,False
4321,Basic,29.99,2022-08-18,,False
4322,Basic,29.99,2022-01-20,2023-04-30,True
4323,Pro,59.99,2023-07-07,,False
4324,Basic,29.99,2022-05-28,,False
4325,Pro,59.99,2022-04-18,,False
4326,Pro,59.99,2023-02-07,,False
4327,Basic,29.99,2023-08-19,,False
4328,Basic,29.99,2023-04-28,,False
4329,Pro,59.99,2023-01-02,2023-10-23,True
4330,Basic,29.99,2023-02-18,,False
4331,Pro,59.99,2022-11-05,2023-10-02,True
4332,Pro,59.99,2022-05-14,2022-09-24,True
4333,Basic,29.99,2023-12-20,,False
4334,Pro,59.99,2022-10-10,,False
4335,Basic,29.99,2022-03-14,,False
4336,Basic,29.99,2023-04-26,,False
4337,Basic,29.99,2022-12-18,,False
4338,Pro,59.99,2023-07-14,2024-08-10,True
4339,Premium,99.99,2022-11-22,,False
4340,Basic,29.99,2023-03-19,,False
4341,Basic,29.99,2022-04-10,2022-08-11,True
4342,Pro,59.99,2022-02-28,2022-06-05,True
4343,Pro,59.99,2023-05-23,2024-04-09,True
4344,Basic,29.99,2022-09-15,,False
4345,Basic,29.99,2023-02-17,,False
4346,Basic,29.99,2023-03-28,,False
4347,Pro,59.99,2022-03-06,,False
4348,Premium,99.99,2023-08-18,,False
4349,Basic,29.99,2022-06-03,2023-11-15,True
4350,Premium,99.99,2022-09-23,2023-06-24,True
4351,Premium,99.99,2022-03-20,,False
4352,Basic,29.99,2022-11-11,2024-05-19,True
4353,Basic,29.99,2023-10-24,,False
4354,Basic,29.99,2023-07-14,2025-02-05,True
4355,Basic,29.99,2022-09-05,2023-01-19,True
4356,Pro,59.99,2023-09-02,,False
4357,Basic,29.99,2023-02-18,2023-05-19,True
4358,Pro,59.99,2022-01-25,2022-09-06,True
4359,Pro,59.99,2022-10-11,,False
4360,Basic,29.99,2023-03-25,,False
4361,Pro,59.99,2022-10-28,,False
4362,Basic,29.99,2022-03-09,,False
4363,Premium,99.99,2022-01-07,,False
4364,Pro,59.99,2022-05-17,2022-11-09,True
4365,Pro,59.99,2022-06-13,,False
4366,Premium,99.99,2022-03-24,2022-07-23,True
4367,Pro,59.99,2023-10-12,2024-09-09,True
4368,Basic,29.99,2023-02-24,,False
4369,Basic,29.99,2022-03-14,,False
4370,Basic,29.99,2022-08-25,,False
4371,Basic,29.99,2022-02-15,2023-08-28,True
4372,Premium,99.99,2023-09-10,,False
4373,Pro,59.99,2022-09-19,2024-04-01,True
4374,Basic,29.99,2022-06-25,,False
4375,Basic,29.99,2022-06-15,,False
4376,Basic,29.99,2023-10-19,,False
4377,Premium,99.99,2023-01-05,,False
4378,Pro,59.99,2022-02-23,,False
4379,Basic,29.99,2023-11-21,2024-07-16,True
4380,Basic,29.99,2023-02-23,,False
4381,Premium,99.99,2023-05-22,,False
4382,Basic,29.99,2022-12-07,2023-11-08,True
4383,Basic,29.99,2022-05-07,,False
4384,Basic,29.99,2023-02-13,,False
4385,Basic,29.99,2023-01-02,,False
4386,Basic,29.99,2022-09-28,,False
4387,Pro,59.99,2023-10-06,,False
4388,Pro,59.99,2023-08-28,,False
4389,Premium,99.99,2023-01-14,,False
4390,Basic,29.99,2022-03-14,,False
4391,Premium,99.99,2022-09-05,2023-10-27,True
4392,Basic,29.99,2022-02-12,2022-08-04,True
4393,Pro,59.99,2023-01-12,,False
4394,Pro,59.99,2022-02-10,,False
4395,Basic,29.99,2022-06-19,2023-12-20,True
4396,Basic,29.99,2022-07-31,,False
4397,Pro,59.99,2023-05-08,,False
4398,Pro,59.99,2023-11-11,,False
4399,Premium,99.99,2022-02-08,,False
4400,Pro,59.99,2023-01-04,,False
4401,Pro,59.99,2022-05-31,,False
4402,Premium,99.99,2022-04-21,2023-01-16,True
4403,Pro,59.99,2023-04-25,2024-11-18,True
4404,Pro,59.99,2023-03-12,,False
4405,Basic,29.99,2022-02-16,2022-12-22,True
4406,Pro,59.99,2023-07-29,,False
4407,Basic,29.99,2023-01-01,,False
4408,Pro,59.99,2022-03-10,2022-09-25,True
4409,Premium,99.99,2022-10-26,,False
4410,Premium,99.99,2022-10-23,,False
4411,Basic,29.99,2022-07-22,,False
4412,Basic,29.99,2022-03-02,2023-04-28,True
4413,Pro,59.99,2022-11-10,2024-06-09,True
4414,Basic,29.99,2022-06-10,,False
4415,Basic,29.99,2022-11-27,,False
4416,Pro,59.99,2023-06-12,2023-10-05,True
4417,Premium,99.99,2022-12-04,,False
4418,Basic,29.99,2023-08-29,2024-01-16,True
4419,Basic,29.99,2022-10-31,,False
4420,Pro,59.99,2023-05-18,2024-01-08,True
4421,Pro,59.99,2023-10-12,,False
4422,Premium,99.99,2022-12-04,2023-08-01,True
4423,Basic,29.99,2023-07-04,,False
4424,Pro,59.99,2023-10-01,2025-05-10,True
4425,Basic,29.99,2022-10-02,,False
4426,Pro,59.99,2022-06-13,2023-05-25,True
4427,Premium,99.99,2023-03-19,,False
4428,Premium,99.99,2022-11-15,,False
4429,Basic,29.99,2023-08-12,,False
4430,Basic,29.99,2023-05-19,,False
4431,Pro,59.99,2023-11-17,,False
4432,Basic,29.99,2023-01-22,2023-10-17,True
4433,Premium,99.99,2023-08-26,2025-01-07,True
4434,Premium,99.99,2023-11-22,,False
4435,Premium,99.99,2023-05-09,2024-04-07,True
4436,Basic,29.99,2023-05-05,2023-09-03,True
4437,Premium,99.99,2023-12-22,,False
4438,Basic,29.99,2022-03-14,,False
4439,Basic,29.99,2023-05-24,2024-04-28,True
4440,Pro,59.99,2023-01-25,,False
4441,Pro,59.99,2023-09-11,,False
4442,Pro,59.99,2022-10-22,,False
4443,Basic,29.99,2023-01-04,,False
4444,Basic,29.99,2023-11-25,,False
4445,Premium,99.99,2023-07-03,,False
4446,Premium,99.99,2023-10-11,2025-03-18,True
4447,Basic,29.99,2023-07-22,,False
4448,Basic,29.99,2022-07-06,2023-10-25,True
4449,Basic,29.99,2023-03-21,2024-03-02,True
4450,Premium,99.99,2023-07-24,,False
4451,Basic,29.99,2022-12-29,,False
4452,Basic,29.99,2022-05-03,,False
4453,Pro,59.99,2022-07-07,,False
4454,Premium,99.99,2023-11-11,,False
4455,Pro,59.99,2023-02-24,,False
4456,Pro,59.99,2023-09-18,2025-03-29,True
4457,Pro,59.99,2022-09-09,,False
4458,Premium,99.99,2023-09-11,,False
4459,Basic,29.99,2023-07-03,,False
4460,Pro,59.99,2022-12-01,,False
4461,Basic,29.99,2022-04-02,,False
4462,Basic,29.99,2023-06-14,,False
4463,Pro,59.99,2022-03-04,,False
4464,Premium,99.99,2023-10-24,,False
4465,Pro,59.99,2023-05-27,,False
4466,Pro,59.99,2022-05-19,,False
4467,Premium,99.99,2023-11-29,,False
4468,Basic,29.99,2022-07-04,,False
4469,Premium,99.99,2022-07-24,,False
4470,Basic,29.99,2022-08-02,,False
4471,Pro,59.99,2022-09-13,,False
4472,Basic,29.99,2022-05-15,2023-08-12,True
4473,Basic,29.99,2023-07-27,,False
4474,Premium,99.99,2022-03-29,,False
4475,Basic,29.99,2022-07-26,,False
4476,Basic,29.99,2022-05-09,,False
4477,Basic,29.99,2022-01-03,,False
4478,Premium,99.99,2022-05-01,,False
4479,Basic,29.99,2023-01-20,2024-09-02,True
4480,Premium,99.99,2023-09-06,,False
4481,Pro,59.99,2022-02-07,,False
4482,Basic,29.99,2022-12-07,,False
4483,Basic,29.99,2023-10-07,,False
4484,Basic,29.99,2023-12-15,2024-04-05,True
4485,Basic,29.99,2022-01-21,,False
4486,Basic,29.99,2022-08-30,,False
4487,Premium,99.99,2023-03-31,,False
4488,Premium,99.99,2023-09-13,2024-05-04,True
4489,Pro,59.99,2022-10-30,2023-06-29,True
4490,Pro,59.99,2023-08-19,2024-03-21,True
4491,Basic,29.99,2023-08-18,,False
4492,Pro,59.99,2022-03-10,,False
4493,Premium,99.99,2022-05-09,2023-07-20,True
4494,Basic,29.99,2022-07-15,,False
4495,Basic,29.99,2022-05-20,,False
4496,Pro,59.99,2023-03-20,,False
4497,Pro,59.99,2022-10-10,,False
4498,Pro,59.99,2022-11-08,,False
4499,Pro,59.99,2023-06-19,,False
4500,Basic,29.99,2023-10-27,,False
4501,Basic,29.99,2022-10-04,,False
4502,Premium,99.99,2022-03-02,2023-10-11,True
4503,Basic,29.99,2022-11-15,,False
4504,Basic,29.99,2022-02-21,,False
4505,Premium,99.99,2022-06-02,2022-10-25,True
4506,Pro,59.99,2022-11-07,,False
4507,Pro,59.99,2023-06-28,,False
4508,Premium,99.99,2023-07-21,,False
4509,Basic,29.99,2023-01-24,,False
4510,Pro,59.99,2023-07-02,,False
4511,Basic,29.99,2023-09-14,,False
4512,Basic,29.99,2022-06-26,,False
4513,Pro,59.99,2022-12-28,,False
4514,Basic,29.99,2022-11-10,2024-06-20,True
4515,Basic,29.99,2022-04-07,,False
4516,Pro,59.99,2022-08-01,,False
4517,Pro,59.99,2022-05-17,,False
4518,Basic,29.99,2022-01-06,,False
4519,Basic,29.99,2022-04-19,,False
4520,Pro,59.99,2023-07-01,2024-09-21,True
4521,Basic,29.99,2022-02-08,,False
4522,Basic,29.99,2023-10-24,2024-05-30,True
4523,Pro,59.99,2023-03-01,,False
4524,Pro,59.99,2023-09-22,,False
4525,Basic,29.99,2022-09-18,2023-08-03,True
4526,Premium,99.99,2023-03-02,,False
4527,Basic,29.99,2022-03-28,,False
4528,Pro,59.99,2023-04-10,2023-09-22,True
4529,Pro,59.99,2022-03-17,,False
4530,Basic,29.99,2023-04-16,,False
4531,Basic,29.99,2023-02-18,,False
4532,Pro,59.99,2023-12-27,2025-08-04,True
4533,Basic,29.99,2023-04-02,,False
4534,Basic,29.99,2022-10-12,,False
4535,Basic,29.99,2022-08-27,2023-07-15,True
4536,Basic,29.99,2023-11-08,,False
4537,Basic,29.99,2023-08-22,2024-04-29,True
4538,Basic,29.99,2023-10-15,,False
4539,Basic,29.99,2023-11-03,2024-09-21,True
4540,Pro,59.99,2023-07-12,2024-06-16,True
4541,Premium,99.99,2023-01-07,,False
4542,Basic,29.99,2023-05-10,2024-09-17,True
4543,Basic,29.99,2023-09-16,,False
4544,Basic,29.99,2022-02-14,,False
4545,Basic,29.99,2023-02-05,,False
4546,Basic,29.99,2022-09-04,2023-12-19,True
4547,Pro,59.99,2023-09-08,,False
4548,Pro,59.99,2023-08-20,,False
4549,Basic,29.99,2023-03-26,,False
4550,Pro,59.99,2023-04-30,2024-07-16,True
4551,Basic,29.99,2023-10-08,,False
4552,Basic,29.99,2023-09-12,,False
4553,Basic,29.99,2022-01-18,,False
4554,Basic,29.99,2023-08-29,2024-08-03,True
4555,Basic,29.99,2023-10-24,,False
4556,Basic,29.99,2022-10-16,2023-08-08,True
4557,Basic,29.99,2023-02-18,,False
4558,Premium,99.99,2023-12-22,2024-06-20,True
4559,Basic,29.99,2023-09-30,,False
4560,Pro,59.99,2022-08-23,,False
4561,Pro,59.99,2023-02-20,2023-12-15,True
4562,Basic,29.99,2023-05-14,,False
4563,Basic,29.99,2023-09-26,2024-01-23,True
4564,Pro,59.99,2023-10-12,,False
4565,Basic,29.99,2022-04-25,,False
4566,Basic,29.99,2023-11-05,2024-03-04,True
4567,Premium,99.99,2023-12-14,,False
4568,Pro,59.99,2022-08-22,,False
4569,Premium,99.99,2023-06-24,,False
4570,Basic,29.99,2022-01-11,,False
4571,Basic,29.99,2022-07-25,,False
4572,Pro,59.99,2023-11-10,,False
4573,Pro,59.99,2022-09-04,,False
4574,Pro,59.99,2023-07-13,2024-02-02,True
4575,Pro,59.99,2022-05-07,,False
4576,Premium,99.99,2022-05-27,2023-04-13,True
4577,Pro,59.99,2022-04-28,2023-05-30,True
4578,Basic,29.99,2023-01-17,,False
4579,Basic,29.99,2023-02-16,,False
4580,Pro,59.99,2023-10-26,,False
4581,Pro,59.99,2023-08-07,,False
4582,Premium,99.99,2022-12-29,,False
4583,Basic,29.99,2023-05-24,,False
4584,Pro,59.99,2022-05-17,2023-02-23,True
4585,Premium,99.99,2022-06-24,2023-06-18,True
4586,Pro,59.99,2022-10-16,,False
4587,Basic,29.99,2023-04-26,,False
4588,Premium,99.99,2022-01-19,,False
4589,Basic,29.99,2022-07-14,2024-02-15,True
4590,Basic,29.99,2022-11-26,2024-06-26,True
4591,Premium,99.99,2022-06-24,,False
4592,Premium,99.99,2023-03-25,,False
4593,Pro,59.99,2022-12-20,,False
4594,Premium,99.99,2023-05-14,,False
4595,Basic,29.99,2022-05-21,2022-10-26,True
4596,Premium,99.99,2022-04-03,,False
4597,Pro,59.99,2022-08-27,,False
4598,Pro,59.99,2022-07-24,,False
4599,Basic,29.99,2023-07-14,,False
4600,Premium,99.99,2023-03-09,,False
4601,Basic,29.99,2022-09-02,,False
4602,Basic,29.99,2022-11-13,,False
4603,Pro,59.99,2022-10-22,,False
4604,Premium,99.99,2023-10-02,,False
4605,Premium,99.99,2022-10-09,,False
4606,Basic,29.99,2022-01-17,,False
4607,Basic,29.99,2022-03-12,,False
4608,Basic,29.99,2022-09-26,,False
4609,Pro,59.99,2022-11-21,2024-04-05,True
4610,Premium,99.99,2022-11-01,,False
4611,Pro,59.99,2023-03-27,,False
4612,Basic,29.99,2022-01-07,,False
4613,Premium,99.99,2022-11-10,2023-11-17,True
4614,Basic,29.99,2022-04-13,2022-11-28,True
4615,Pro,59.99,2022-07-12,,False
4616,Basic,29.99,2023-07-28,,False
4617,Pro,59.99,2023-06-13,,False
4618,Premium,99.99,2022-06-20,,False
4619,Basic,29.99,2023-06-21,,False
4620,Pro,59.99,2022-09-08,,False
4621,Premium,99.99,2023-01-22,,False
4622,Pro,59.99,2022-07-26,2023-04-01,True
4623,Basic,29.99,2023-06-25,,False
4624,Pro,59.99,2023-09-21,,False
4625,Basic,29.99,2023-02-20,2024-09-14,True
4626,Pro,59.99,2023-01-15,,False
4627,Basic,29.99,2022-05-24,2023-10-31,True
4628,Basic,29.99,2022-01-25,,False
4629,Basic,29.99,2023-10-30,2025-03-10,True
4630,Pro,59.99,2022-03-14,,False
4631,Premium,99.99,2023-09-24,,False
4632,Pro,59.99,2022-04-03,,False
4633,Pro,59.99,2023-05-20,,False
4634,Premium,99.99,2023-08-21,,False
4635,Basic,29.99,2022-12-02,,False
4636,Pro,59.99,2023-03-01,,False
4637,Premium,99.99,2023-05-14,,False
4638,Basic,29.99,2022-12-30,,False
4639,Basic,29.99,2023-09-22,2025-01-02,True
4640,Basic,29.99,2022-07-18,2024-01-22,True
4641,Basic,29.99,2023-12-19,2025-04-30,True
4642,Pro,59.99,2023-02-17,,False
4643,Basic,29.99,2022-12-05,,False
4644,Pro,59.99,2023-10-21,,False
4645,Basic,29.99,2023-03-05,,False
4646,Basic,29.99,2022-05-19,,False
4647,Basic,29.99,2023-11-24,,False
4648,Basic,29.99,2023-06-26,,False
4649,Basic,29.99,2022-02-26,,False
4650,Pro,59.99,2022-08-20,,False
4651,Basic,29.99,2023-10-20,,False
4652,Premium,99.99,2023-03-11,,False
4653,Basic,29.99,2023-01-19,,False
4654,Basic,29.99,2023-07-14,,False
4655,Basic,29.99,2022-07-13,,False
4656,Pro,59.99,2023-10-10,,False
4657,Basic,29.99,2023-06-18,2023-12-31,True
4658,Pro,59.99,2023-06-02,,False
4659,Basic,29.99,2023-12-17,,False
4660,Basic,29.99,2022-07-04,,False
4661,Basic,29.99,2022-10-19,,False
4662,Premium,99.99,2022-12-01,,False
4663,Premium,99.99,2022-04-26,2022-12-05,True
4664,Pro,59.99,2022-02-18,,False
4665,Basic,29.99,2023-11-16,,False
4666,Basic,29.99,2022-03-23,,False
4667,Basic,29.99,2022-11-29,,False
4668,Pro,59.99,2023-07-11,,False
4669,Pro,59.99,2022-12-01,,False
4670,Pro,59.99,2023-06-16,2024-10-20,True
4671,Basic,29.99,2022-08-09,2023-10-24,True
4672,Basic,29.99,2023-09-27,2024-12-01,True
4673,Basic,29.99,2022-11-19,2023-07-01,True
4674,Premium,99.99,2022-01-03,,False
4675,Basic,29.99,2023-11-25,,False
4676,Basic,29.99,2022-07-25,2023-05-27,True
4677,Pro,59.99,2022-02-09,,False
4678,Basic,29.99,2022-02-28,2023-07-09,True
4679,Basic,29.99,2023-07-28,,False
4680,Pro,59.99,2023-10-06,,False
4681,Premium,99.99,2023-05-22,2023-12-20,True
4682,Basic,29.99,2023-07-26,,False
4683,Pro,59.99,2022-05-02,2022-12-23,True
4684,Basic,29.99,2023-04-24,,False
4685,Basic,29.99,2023-09-11,,False
4686,Basic,29.99,2022-04-06,,False
4687,Basic,29.99,2023-02-18,,False
4688,Basic,29.99,2022-08-23,,False
4689,Basic,29.99,2022-03-03,,False
4690,Basic,29.99,2022-09-13,,False
4691,Basic,29.99,2023-07-15,,False
4692,Basic,29.99,2022-12-14,,False
4693,Basic,29.99,2023-11-02,2025-04-16,True
4694,Basic,29.99,2022-05-04,2023-10-16,True
4695,Basic,29.99,2023-04-27,,False
4696,Basic,29.99,2022-11-13,,False
4697,Pro,59.99,2023-05-19,,False
4698,Basic,29.99,2023-12-20,2024-12-01,True
4699,Premium,99.99,2022-02-17,2023-04-01,True
4700,Pro,59.99,2023-02-13,,False
4701,Pro,59.99,2022-05-16,,False
4702,Basic,29.99,2022-07-20,,False
4703,Premium,99.99,2022-09-07,,False
4704,Basic,29.99,2022-11-10,,False
4705,Basic,29.99,2023-01-03,,False
4706,Pro,59.99,2023-03-05,,False
4707,Basic,29.99,2023-04-25,2024-01-19,True
4708,Pro,59.99,2022-11-10,,False
4709,Basic,29.99,2023-05-15,,False
4710,Pro,59.99,2023-12-22,,False
4711,Premium,99.99,2022-12-21,2024-02-22,True
4712,Basic,29.99,2023-04-30,,False
4713,Premium,99.99,2022-07-30,,False
4714,Pro,59.99,2023-12-05,,False
4715,Premium,99.99,2022-02-13,2022-08-10,True
4716,Basic,29.99,2023-06-25,2024-07-16,True
4717,Pro,59.99,2023-07-25,,False
4718,Basic,29.99,2023-08-06,,False
4719,Premium,99.99,2022-04-02,2022-07-30,True
4720,Pro,59.99,2022-09-22,2023-06-22,True
4721,Basic,29.99,2022-08-08,2023-08-09,True
4722,Pro,59.99,2023-03-18,,False
4723,Premium,99.99,2023-02-05,,False
4724,Premium,99.99,2023-02-04,,False
4725,Pro,59.99,2023-12-28,,False
4726,Basic,29.99,2023-07-30,,False
4727,Pro,59.99,2023-05-05,,False
4728,Basic,29.99,2023-04-30,2024-02-28,True
4729,Basic,29.99,2023-04-15,,False
4730,Premium,99.99,2023-07-28,2025-01-22,True
4731,Pro,59.99,2023-11-13,2024-03-16,True
4732,Basic,29.99,2023-03-21,,False
4733,Premium,99.99,2022-09-26,,False
4734,Pro,59.99,2022-09-24,,False
4735,Pro,59.99,2022-02-23,,False
4736,Basic,29.99,2023-06-12,,False
4737,Basic,29.99,2023-06-04,,False
4738,Basic,29.99,2023-09-08,,False
4739,Basic,29.99,2022-02-28,2022-09-19,True
4740,Pro,59.99,2022-02-09,,False
4741,Pro,59.99,2022-08-25,,False
4742,Premium,99.99,2023-01-21,,False
4743,Basic,29.99,2023-08-29,,False
4744,Basic,29.99,2023-12-17,2025-08-01,True
4745,Premium,99.99,2023-10-12,,False
4746,Pro,59.99,2022-10-27,,False
4747,Basic,29.99,2023-01-30,2024-08-20,True
4748,Basic,29.99,2022-07-26,,False
4749,Premium,99.99,2022-12-02,,False
4750,Pro,59.99,2023-08-16,,False
4751,Pro,59.99,2023-12-31,,False
4752,Basic,29.99,2023-05-29,,False
4753,Pro,59.99,2022-06-27,,False
4754,Basic,29.99,2023-01-31,,False
4755,Pro,59.99,2023-01-06,,False
4756,Pro,59.99,2023-10-20,,False
4757,Basic,29.99,2022-11-14,,False
4758,Pro,59.99,2023-01-04,2024-01-30,True
4759,Premium,99.99,2023-01-19,,False
4760,Premium,99.99,2022-03-03,,False
4761,Premium,99.99,2023-05-20,2024-10-28,True
4762,Premium,99.99,2022-08-27,,False
4763,Basic,29.99,2022-07-14,,False
4764,Basic,29.99,2023-11-09,,False
4765,Pro,59.99,2022-08-10,,False
4766,Premium,99.99,2022-03-02,2022-11-29,True
4767,Basic,29.99,2022-05-09,,False
4768,Basic,29.99,2023-11-16,2024-10-03,True
4769,Basic,29.99,2022-06-05,2023-11-11,True
4770,Pro,59.99,2023-01-13,,False
4771,Basic,29.99,2023-09-14,,False
4772,Basic,29.99,2023-08-09,2024-09-25,True
4773,Premium,99.99,2023-03-13,,False
4774,Pro,59.99,2022-07-26,,False
4775,Pro,59.99,2023-01-23,,False
4776,Basic,29.99,2023-04-25,,False
4777,Basic,29.99,2022-12-06,2023-11-07,True
4778,Pro,59.99,2022-12-06,,False
4779,Pro,59.99,2022-07-23,,False
4780,Pro,59.99,2022-06-10,,False
4781,Pro,59.99,2023-06-24,,False
4782,Basic,29.99,2023-01-27,,False
4783,Basic,29.99,2023-11-08,2025-03-23,True
4784,Pro,59.99,2023-07-29,2024-02-15,True
4785,Basic,29.99,2023-06-18,,False
4786,Basic,29.99,2022-03-11,,False
4787,Basic,29.99,2023-02-09,,False
4788,Basic,29.99,2023-08-31,,False
4789,Pro,59.99,2023-11-06,,False
4790,Pro,59.99,2023-08-14,,False
4791,Pro,59.99,2023-06-01,2024-07-08,True
4792,Premium,99.99,2022-04-30,,False
4793,Basic,29.99,2023-11-21,,False
4794,Basic,29.99,2023-11-19,2025-06-15,True
4795,Pro,59.99,2022-08-05,,False
4796,Premium,99.99,2022-02-25,2022-07-14,True
4797,Basic,29.99,2023-01-01,2023-05-14,True
4798,Pro,59.99,2023-11-30,,False
4799,Premium,99.99,2023-05-19,,False
4800,Pro,59.99,2023-03-31,,False
4801,Basic,29.99,2022-04-14,,False
4802,Basic,29.99,2022-03-18,,False
4803,Basic,29.99,2022-08-18,,False
4804,Premium,99.99,2022-09-15,2022-12-29,True
4805,Basic,29.99,2022-09-21,,False
4806,Pro,59.99,2022-11-27,,False
4807,Basic,29.99,2022-07-01,,False
4808,Basic,29.99,2023-07-04,,False
4809,Basic,29.99,2023-11-19,2025-06-28,True
4810,Basic,29.99,2022-01-27,,False
4811,Pro,59.99,2022-10-03,,False
4812,Pro,59.99,2023-10-14,,False
4813,Pro,59.99,2022-10-26,2023-06-10,True
4814,Pro,59.99,2022-04-01,,False
4815,Basic,29.99,2023-04-25,,False
4816,Premium,99.99,2023-07-27,,False
4817,Basic,29.99,2023-04-03,,False
4818,Premium,99.99,2023-03-27,,False
4819,Premium,99.99,2022-12-31,,False
4820,Basic,29.99,2023-11-06,2024-12-13,True
4821,Basic,29.99,2022-12-17,,False
4822,Basic,29.99,2023-10-17,,False
4823,Basic,29.99,2023-02-04,,False
4824,Pro,59.99,2022-09-10,,False
4825,Basic,29.99,2023-04-04,,False
4826,Premium,99.99,2023-11-30,,False
4827,Pro,59.99,2023-05-14,2024-06-16,True
4828,Basic,29.99,2023-05-23,2024-08-07,True
4829,Basic,29.99,2022-10-31,,False
4830,Pro,59.99,2023-05-16,,False
4831,Pro,59.99,2023-08-21,,False
4832,Pro,59.99,2022-06-15,,False
4833,Pro,59.99,2023-02-19,,False
4834,Basic,29.99,2023-04-07,,False
4835,Pro,59.99,2022-04-24,,False
4836,Basic,29.99,2023-03-09,,False
4837,Basic,29.99,2022-12-22,,False
4838,Pro,59.99,2023-11-26,,False
4839,Pro,59.99,2022-07-26,2023-06-19,True
4840,Premium,99.99,2022-08-23,,False
