customer_id,ticket_date,issue_type,resolved
4963,2023-03-13,Login,False
4963,2023-04-14,Billing,True
4963,2023-06-14,Cancellation,False
4964,2022-05-17,Billing,True
4964,2023-03-11,Performance,True
4964,2023-07-17,Performance,True
4968,2023-06-10,Performance,True
4969,2022-05-21,Billing,True
4969,2023-07-18,Billing,True
4973,2023-10-08,Billing,True
4974,2023-04-08,Cancellation,True
4974,2023-10-01,Performance,True
4974,2023-11-27,Login,False
4978,2023-07-01,Cancellation,False
4982,2022-11-20,Performance,True
4983,2022-06-24,Cancellation,True
4983,2023-02-06,Billing,True
4985,2022-11-27,Other,True
4986,2023-02-20,Performance,True
4987,2023-01-20,Cancellation,True
4987,2023-03-22,Cancellation,False
4987,2023-09-06,Feature Request,True
4991,2022-02-03,Billing,True
4991,2023-07-21,Other,False
4993,2022-06-25,Performance,False
4993,2023-03-25,Performance,True
4995,2023-09-12,Performance,True
4996,2022-05-09,Feature Request,False
4998,2023-07-13,Performance,True
4999,2022-12-11,Login,True
5000,2023-12-05,Billing,False
5001,2022-08-03,Billing,True
5001,2022-09-05,Billing,True
5001,2023-03-02,Feature Request,True
5001,2023-07-28,Other,True
5004,2023-09-01,Performance,True
5005,2023-09-09,Feature Request,True
5008,2023-08-07,Feature Request,True
5010,2022-08-16,Feature Request,True
5012,2022-11-27,Login,True
5013,2022-07-26,Billing,True
5013,2023-06-02,Performance,True
5015,2023-02-17,Feature Request,True
5016,2023-05-17,Cancellation,True
5017,2022-10-02,Login,True
5017,2023-05-22,Billing,True
5019,2022-11-10,Feature Request,True
5019,2023-04-28,Other,False
5023,2023-03-01,Login,True
5023,2023-09-28,Billing,False
5024,2023-06-28,Login,True
5025,2022-09-13,Performance,True
5025,2023-11-10,Billing,True
5027,2023-03-23,Login,True
5030,2022-07-17,Feature Request,True
5031,2023-01-03,Billing,True
5033,2023-11-12,Other,True
5040,2023-10-09,Cancellation,False
5044,2022-02-13,Billing,True
5045,2023-01-28,Billing,True
5046,2023-11-13,Other,True
5048,2022-11-20,Performance,True
5048,2023-04-27,Login,True
5050,2022-07-28,Login,False
5050,2023-04-01,Cancellation,True
5052,2023-11-11,Feature Request,False
5053,2023-09-27,Login,False
5057,2023-10-20,Billing,True
5058,2023-01-21,Other,False
5058,2023-10-22,Other,True
5059,2023-08-11,Billing,False
5059,2023-10-11,Login,False
5060,2022-04-10,Cancellation,True
5061,2022-03-14,Other,True
5066,2023-05-22,Performance,True
5066,2023-06-10,Cancellation,False
5067,2023-06-24,Cancellation,True
5067,2023-12-25,Other,True
5071,2022-09-20,Billing,True
5071,2023-07-18,Performance,True
5072,2023-02-24,Cancellation,True
5072,2023-08-14,Feature Request,True
5072,2023-12-25,Performance,True
5074,2022-12-03,Other,True
5074,2023-08-21,Billing,True
5074,2023-10-07,Performance,True
5075,2022-07-03,Cancellation,True
5075,2023-12-17,Performance,True
5076,2023-09-27,Performance,True
5081,2022-09-14,Feature Request,True
5081,2023-01-09,Cancellation,False
5081,2023-02-20,Feature Request,True
5081,2023-03-04,Feature Request,True
5081,2023-05-06,Login,True
5085,2023-08-02,Feature Request,True
5088,2023-11-01,Other,False
5091,2023-05-19,Performance,True
5091,2023-06-16,Performance,False
5095,2023-05-22,Billing,True
5096,2023-05-28,Feature Request,True
5098,2022-10-04,Login,True
5098,2023-08-02,Cancellation,True
5099,2022-12-15,Cancellation,True
5099,2023-03-22,Cancellation,False
5101,2023-10-08,Cancellation,True
5102,2023-02-27,Billing,True
5107,2023-01-02,Login,True
5109,2023-05-11,Cancellation,True
5115,2023-05-27,Login,True
5115,2023-11-20,Billing,False
5117,2023-09-25,Login,True
5121,2023-10-07,Other,True
5124,2023-12-26,Billing,True
5126,2023-01-10,Login,True
5126,2023-03-19,Cancellation,False
5126,2023-05-11,Billing,True
5127,2023-10-20,Login,True
5128,2022-12-28,Login,False
5128,2023-01-01,Cancellation,True
5129,2022-09-27,Cancellation,True
5132,2023-01-22,Billing,True
5132,2023-02-02,Cancellation,False
5135,2023-02-01,Other,True
5135,2023-10-28,Feature Request,True
5136,2023-08-17,Other,True
5137,2023-08-17,Performance,True
5138,2023-08-01,Login,True
5140,2022-08-03,Cancellation,True
5141,2023-08-19,Cancellation,True
5142,2023-04-05,Performance,True
5142,2023-06-13,Cancellation,False
5146,2023-11-13,Login,True
5149,2022-11-18,Billing,True
5150,2023-09-14,Performance,True
5151,2023-11-26,Login,True
5152,2023-08-21,Login,False
5154,2022-04-25,Feature Request,True
5154,2023-05-13,Login,True
5155,2023-03-02,Cancellation,True
5155,2023-06-24,Other,True
5162,2023-11-21,Billing,True
5163,2023-07-21,Billing,True
5164,2022-12-01,Login,True
5165,2022-10-12,Other,True
5167,2023-06-07,Performance,True
5168,2023-12-08,Performance,True
5170,2023-12-22,Login,True
5173,2023-06-06,Login,False
5174,2023-09-26,Performance,True
5177,2023-03-11,Login,True
5180,2023-03-11,Cancellation,True
5180,2023-12-25,Login,True
5182,2023-05-12,Login,True
5185,2022-11-20,Feature Request,True
5185,2023-03-22,Login,True
5186,2022-05-03,Other,True
5186,2022-11-28,Feature Request,True
5188,2023-01-08,Cancellation,True
5188,2023-06-27,Other,True
5190,2023-02-14,Performance,True
5191,2022-05-05,Feature Request,True
5193,2023-10-01,Other,True
5195,2023-02-02,Billing,True
5198,2023-04-17,Performance,True
5199,2023-10-25,Login,True
5201,2023-08-27,Cancellation,True
5204,2023-08-09,Other,True
5205,2023-08-17,Billing,True
5209,2023-07-21,Billing,True
5213,2023-02-01,Login,True
5213,2023-12-05,Cancellation,True
5214,2022-10-05,Feature Request,True
5214,2022-12-18,Performance,True
5214,2023-06-17,Login,True
5217,2022-07-10,Performance,False
5220,2022-06-12,Cancellation,True
5220,2023-09-28,Feature Request,True
5221,2023-07-23,Billing,True
5222,2023-10-16,Login,True
5223,2023-07-26,Feature Request,True
5223,2023-12-16,Cancellation,True
5225,2022-11-14,Performance,True
5226,2023-03-24,Billing,True
5227,2023-03-27,Feature Request,True
5227,2023-07-08,Login,True
5229,2023-12-23,Performance,True
5230,2022-12-01,Other,True
5230,2023-08-04,Performance,True
5237,2023-05-09,Feature Request,True
5240,2023-02-09,Billing,True
5240,2023-10-27,Performance,True
5241,2022-12-15,Billing,True
5243,2023-12-12,Billing,False
5245,2023-04-06,Feature Request,True
5246,2023-02-06,Login,True
5248,2023-09-26,Login,True
5249,2023-09-25,Login,True
5250,2022-10-27,Login,True
5250,2022-11-14,Cancellation,False
5250,2023-04-11,Login,False
5256,2023-09-16,Performance,True
5257,2023-09-09,Performance,True
5258,2023-09-28,Billing,True
5262,2022-12-03,Cancellation,True
5263,2023-05-14,Cancellation,True
5264,2022-07-12,Performance,True
5267,2023-12-15,Performance,True
5268,2023-11-18,Performance,False
5272,2023-09-01,Billing,True
5273,2023-03-08,Feature Request,True
5273,2023-09-20,Feature Request,True
5275,2023-11-25,Login,True
5276,2022-08-03,Feature Request,True
5276,2022-11-22,Billing,True
5277,2023-05-24,Billing,True
5277,2023-08-03,Performance,True
5280,2022-09-25,Billing,True
5281,2022-08-13,Login,True
5281,2022-09-13,Billing,True
5283,2023-04-05,Billing,True
5285,2023-08-19,Cancellation,True
5287,2022-12-26,Performance,True
5287,2023-02-20,Cancellation,True
5290,2022-09-03,Billing,True
5290,2023-01-19,Cancellation,True
5292,2023-10-17,Feature Request,True
5292,2023-11-02,Cancellation,False
5293,2023-07-01,Feature Request,True
5295,2022-09-26,Feature Request,True
5297,2023-04-15,Cancellation,True
5297,2023-10-07,Other,True
5303,2022-11-07,Performance,True
5308,2023-08-13,Login,True
5311,2023-06-06,Other,False
5312,2023-11-17,Billing,True
5316,2023-05-07,Feature Request,True
5316,2023-11-17,Performance,False
5318,2023-04-22,Feature Request,True
5321,2022-12-28,Performance,True
5321,2023-06-23,Performance,True
5323,2022-06-12,Feature Request,True
5323,2023-10-01,Billing,True
5325,2023-07-28,Login,False
5327,2023-02-22,Performance,True
5327,2023-03-14,Billing,True
5328,2023-09-07,Login,True
5329,2023-05-12,Performance,True
5329,2023-11-11,Other,True
5330,2023-08-06,Cancellation,True
5334,2022-09-21,Performance,True
5334,2023-05-16,Other,True
5335,2023-11-16,Other,True
5336,2023-09-06,Billing,True
5338,2023-04-15,Feature Request,True
5338,2023-09-02,Feature Request,True
5338,2023-11-26,Feature Request,True
5341,2023-12-20,Cancellation,True
5342,2023-09-06,Other,True
5342,2023-11-19,Billing,True
5344,2023-01-12,Feature Request,True
5344,2023-05-09,Performance,True
5346,2022-08-19,Billing,True
5346,2023-03-17,Billing,False
5346,2023-11-10,Feature Request,False
5348,2022-11-10,Billing,True
5349,2023-08-01,Login,True
5350,2022-12-14,Feature Request,True
5350,2023-02-05,Performance,True
5350,2023-08-15,Cancellation,True
5351,2023-08-22,Feature Request,True
5353,2022-07-26,Performance,False
5353,2022-10-24,Other,False
5356,2023-05-20,Other,True
5357,2023-10-20,Feature Request,True
5359,2023-12-06,Performance,True
5360,2022-08-24,Cancellation,True
5361,2023-07-27,Feature Request,True
5361,2023-10-24,Billing,True
5361,2023-11-21,Performance,False
5362,2023-11-23,Billing,True
5365,2023-06-25,Feature Request,True
5367,2023-12-23,Cancellation,True
5368,2023-10-11,Performance,True
5368,2023-11-06,Billing,True
5371,2023-12-15,Login,True
5373,2023-07-28,Other,True
5375,2023-09-26,Login,True
5378,2022-10-07,Performance,True
5378,2023-06-20,Other,True
5379,2023-10-07,Other,True
5381,2023-06-18,Other,True
5383,2022-07-09,Login,True
5383,2022-10-20,Billing,True
5384,2023-09-04,Feature Request,True
5386,2023-10-20,Billing,True
5388,2023-06-19,Feature Request,False
5388,2023-12-07,Login,True
5389,2022-12-01,Billing,True
5389,2023-03-25,Other,True
5389,2023-10-16,Cancellation,True
5390,2023-09-23,Login,True
5393,2022-09-22,Billing,True
5394,2022-02-20,Feature Request,False
5394,2023-03-03,Feature Request,True
5397,2023-09-28,Performance,True
5402,2023-08-24,Billing,True
5402,2023-12-26,Login,True
5404,2023-03-03,Performance,True
5404,2023-10-12,Billing,True
5405,2023-08-06,Performance,True
5406,2023-11-22,Feature Request,True
5406,2023-12-26,Cancellation,True
5407,2023-10-03,Performance,True
5408,2023-02-28,Billing,True
5410,2023-05-24,Billing,True
5413,2022-11-21,Other,True
5413,2023-12-26,Cancellation,True
5417,2022-04-20,Login,True
5418,2022-01-11,Feature Request,True
5418,2023-03-24,Feature Request,True
5418,2023-04-17,Feature Request,True
5423,2023-02-10,Feature Request,False
5423,2023-07-05,Performance,True
5424,2022-04-12,Billing,True
5424,2023-02-05,Login,True
5425,2023-11-22,Billing,False
5429,2023-08-27,Other,True
5429,2023-11-08,Other,False
5430,2022-08-10,Feature Request,True
5430,2022-12-09,Performance,True
5430,2023-02-23,Cancellation,True
5431,2023-12-21,Login,True
5432,2023-03-26,Other,False
5434,2023-06-14,Login,True
5434,2023-09-21,Feature Request,True
5434,2023-12-06,Billing,True
5435,2023-04-07,Login,True
5440,2023-12-11,Performance,True
5442,2023-09-01,Performance,True
5444,2023-06-19,Login,True
5445,2023-09-09,Performance,True
5447,2022-05-26,Cancellation,True
5448,2023-08-01,Performance,False
5448,2023-09-28,Login,True
5449,2023-06-21,Login,True
5451,2023-05-13,Billing,True
5452,2023-11-07,Cancellation,True
5453,2022-11-18,Billing,True
5453,2023-08-20,Billing,True
5455,2023-03-12,Feature Request,True
5456,2022-06-01,Feature Request,True
5457,2023-09-09,Login,True
5458,2023-04-20,Billing,True
5459,2022-11-13,Billing,True
5459,2023-10-07,Login,True
5460,2022-05-28,Billing,True
5461,2023-02-01,Other,True
5465,2023-03-20,Login,True
5465,2023-05-21,Feature Request,False
5466,2023-09-26,Performance,True
5466,2023-11-24,Performance,False
5467,2023-05-03,Billing,True
5468,2023-03-02,Login,True
5468,2023-04-02,Feature Request,True
5470,2022-12-21,Billing,True
5470,2023-04-18,Cancellation,True
5470,2023-09-11,Cancellation,True
5472,2022-05-24,Feature Request,True
5472,2022-11-10,Billing,True
5472,2023-09-06,Performance,True
5472,2023-10-09,Feature Request,False
5473,2023-06-03,Login,True
5474,2023-03-15,Other,True
5475,2022-08-01,Login,True
5475,2023-12-02,Billing,True
5477,2023-10-07,Cancellation,True
5480,2023-03-23,Cancellation,True
5480,2023-05-21,Billing,True
5483,2022-11-09,Billing,True
5485,2023-12-21,Login,True
5489,2023-07-19,Cancellation,True
5490,2023-11-23,Feature Request,True
5495,2023-07-07,Feature Request,True
5496,2023-07-02,Cancellation,False
5496,2023-11-02,Other,True
5496,2023-12-20,Performance,True
5498,2023-07-05,Billing,True
5501,2022-05-21,Performance,True
5502,2022-06-02,Billing,True
5503,2022-11-04,Login,False
5503,2023-08-02,Performance,False
5504,2023-12-04,Feature Request,True
5505,2023-03-26,Performance,True
5505,2023-05-05,Other,True
5505,2023-10-27,Login,True
5505,2023-12-25,Billing,True
5506,2023-03-17,Feature Request,True
5506,2023-10-22,Performance,True
5506,2023-11-20,Other,True
5511,2022-11-10,Performance,True
5511,2023-09-09,Cancellation,True
5515,2022-04-24,Login,True
5515,2023-07-27,Feature Request,True
5517,2023-09-07,Performance,True
5518,2022-08-12,Cancellation,False
5519,2023-02-22,Login,True
5520,2023-07-26,Other,True
5525,2023-08-07,Feature Request,True
5527,2022-09-06,Billing,True
5528,2023-10-05,Login,True
5530,2023-09-19,Performance,True
5532,2022-10-18,Cancellation,True
5532,2023-09-18,Performance,True
5532,2023-10-07,Performance,False
5533,2023-09-23,Performance,True
5533,2023-12-03,Cancellation,True
5534,2023-06-26,Feature Request,True
5535,2023-04-20,Feature Request,False
5537,2022-10-07,Feature Request,True
5538,2022-09-11,Performance,True
5538,2022-10-25,Billing,True
5538,2023-05-15,Billing,True
5541,2022-05-02,Cancellation,True
5541,2022-07-22,Login,False
5541,2022-12-23,Login,True
5541,2023-11-11,Login,True
5543,2023-08-27,Billing,True
5544,2023-04-03,Feature Request,False
5546,2022-11-28,Billing,True
5546,2023-04-02,Login,True
5546,2023-06-26,Other,True
5548,2022-01-10,Login,True
5550,2022-08-27,Billing,True
5551,2022-10-01,Login,True
5551,2023-07-05,Login,True
5554,2022-03-11,Cancellation,True
5555,2023-11-25,Cancellation,True
5558,2023-06-24,Login,True
5559,2023-06-10,Feature Request,True
5559,2023-12-02,Feature Request,True
5560,2023-12-25,Billing,True
5561,2023-01-16,Cancellation,True
5563,2023-01-24,Cancellation,True
5564,2023-02-27,Cancellation,True
5567,2022-10-02,Performance,True
5568,2023-11-06,Cancellation,True
5573,2022-12-21,Cancellation,False
5575,2023-09-24,Feature Request,False
5577,2023-03-24,Billing,True
5577,2023-10-06,Cancellation,True
5579,2022-10-13,Billing,True
5581,2022-06-15,Cancellation,True
5581,2022-07-11,Login,True
5585,2023-10-19,Feature Request,True
5586,2023-05-16,Other,True
5588,2022-11-05,Cancellation,True
5588,2023-04-13,Login,True
5591,2023-10-08,Performance,True
5592,2023-10-28,Login,False
5593,2022-12-28,Login,False
5593,2023-04-19,Performance,True
5595,2023-01-04,Other,True
5599,2023-06-28,Login,True
5599,2023-10-22,Feature Request,True
5599,2023-11-17,Billing,True
5600,2023-04-08,Billing,True
5603,2023-08-04,Login,False
5606,2022-01-14,Performance,True
5606,2023-05-22,Cancellation,True
5606,2023-09-07,Feature Request,True
5607,2023-06-03,Cancellation,True
5608,2023-09-15,Performance,False
5609,2022-09-11,Cancellation,True
5610,2022-08-22,Performance,True
5610,2023-02-04,Billing,True
5612,2023-06-12,Other,True
5614,2023-09-24,Login,True
5615,2022-11-10,Login,False
5615,2023-02-22,Cancellation,True
5618,2022-09-21,Other,False
5619,2022-12-18,Other,True
5619,2023-01-08,Billing,True
5619,2023-03-22,Billing,True
5620,2023-11-28,Performance,True
5622,2023-03-15,Billing,False
5626,2023-08-26,Other,True
5627,2023-01-12,Cancellation,False
5627,2023-04-07,Feature Request,True
5628,2022-07-28,Performance,True
5628,2023-06-24,Login,False
5628,2023-07-03,Billing,True
5630,2023-08-20,Cancellation,False
5630,2023-12-18,Login,True
5635,2022-07-13,Login,True
5637,2023-02-26,Login,True
5637,2023-04-20,Feature Request,True
5638,2023-05-07,Billing,True
5639,2022-10-03,Billing,True
5639,2023-01-22,Login,True
5639,2023-08-25,Login,True
5639,2023-12-26,Login,True
5641,2023-09-03,Feature Request,True
5644,2022-07-18,Login,True
5644,2023-04-20,Login,True
5645,2022-04-19,Billing,True
5645,2023-06-05,Login,True
5646,2022-07-04,Login,True
5650,2023-04-27,Cancellation,True
5650,2023-11-19,Performance,True
5651,2023-02-18,Feature Request,True
5651,2023-05-15,Performance,True
5651,2023-06-21,Performance,True
5651,2023-11-20,Login,True
5652,2023-11-20,Other,True
5654,2023-02-15,Cancellation,True
5657,2022-11-04,Feature Request,True
5657,2023-11-07,Feature Request,False
5661,2022-06-05,Performance,True
5661,2022-10-16,Login,True
5661,2023-11-15,Feature Request,True
5664,2023-05-20,Billing,True
5665,2022-03-23,Feature Request,True
5665,2023-10-17,Cancellation,True
5672,2023-10-24,Login,True
5673,2023-12-24,Feature Request,True
5674,2023-09-09,Performance,False
5677,2023-08-25,Login,True
5677,2023-12-09,Other,True
5678,2023-03-02,Cancellation,True
5681,2023-07-21,Billing,True
5682,2023-12-16,Performance,True
5683,2022-10-07,Billing,True
5684,2023-11-18,Performance,False
5685,2022-10-09,Cancellation,True
5685,2023-05-22,Feature Request,True
5685,2023-06-09,Billing,True
5687,2023-03-22,Cancellation,False
5689,2023-05-03,Performance,True
5690,2022-10-08,Cancellation,True
5690,2022-11-16,Performance,True
5690,2023-01-20,Login,True
5690,2023-12-04,Cancellation,False
5691,2023-05-22,Billing,True
5692,2023-10-21,Feature Request,False
5693,2023-02-10,Login,True
5694,2022-07-19,Performance,True
5694,2022-10-20,Performance,True
5694,2023-11-17,Login,True
5695,2023-05-17,Other,True
5698,2022-12-25,Login,True
5698,2023-10-10,Login,False
5699,2023-04-07,Other,False
5699,2023-08-12,Feature Request,False
5700,2022-10-27,Other,True
5701,2023-07-06,Cancellation,True
5701,2023-12-15,Billing,True
5702,2022-10-24,Other,False
5705,2022-09-10,Login,True
5706,2023-05-01,Login,False
5708,2023-01-23,Cancellation,True
5708,2023-11-22,Cancellation,True
5712,2023-08-02,Login,True
5712,2023-10-09,Performance,True
5713,2023-04-25,Performance,True
5715,2023-06-02,Feature Request,True
5715,2023-12-02,Other,True
5718,2023-04-06,Billing,True
5718,2023-12-03,Cancellation,True
5721,2023-08-13,Other,False
5722,2023-11-11,Other,True
5725,2023-01-22,Billing,True
5727,2022-08-25,Performance,True
5727,2023-03-25,Billing,True
5730,2023-07-22,Cancellation,True
5730,2023-10-07,Performance,False
5731,2022-10-11,Login,True
5731,2022-12-24,Cancellation,True
5731,2023-09-11,Login,False
5733,2023-02-15,Performance,True
5733,2023-09-09,Performance,True
5735,2022-09-01,Cancellation,True
5735,2023-11-25,Login,True
5736,2023-08-04,Feature Request,True
5737,2023-11-07,Login,True
5738,2022-10-17,Billing,False
5739,2023-05-12,Feature Request,True
5739,2023-08-12,Feature Request,True
5740,2023-04-23,Performance,False
5742,2023-10-02,Login,False
5745,2023-03-18,Login,True
5745,2023-04-19,Billing,False
5747,2022-11-14,Billing,False
5747,2023-03-14,Billing,True
5751,2023-08-11,Performance,False
5751,2023-10-18,Login,True
5753,2023-08-08,Performance,True
5758,2022-06-09,Performance,True
5762,2023-07-24,Performance,True
5762,2023-12-04,Performance,True
5763,2023-11-24,Performance,False
5764,2022-04-10,Billing,True
5764,2022-06-25,Billing,False
5765,2023-11-15,Feature Request,True
5766,2022-09-17,Performance,False
5766,2023-01-10,Performance,True
5771,2023-01-01,Cancellation,True
5772,2023-08-24,Billing,False
5772,2023-09-15,Performance,True
5778,2023-12-26,Login,False
5780,2023-08-21,Billing,True
5781,2022-10-18,Feature Request,False
5781,2023-04-12,Feature Request,False
5782,2022-12-25,Feature Request,True
5783,2023-03-25,Feature Request,False
5784,2023-08-21,Cancellation,True
5787,2022-10-07,Feature Request,True
5787,2022-11-08,Performance,False
5788,2023-04-20,Feature Request,True
5789,2023-01-25,Feature Request,True
5795,2022-05-15,Performance,True
5795,2022-07-28,Cancellation,True
5796,2022-12-07,Billing,True
5796,2023-02-10,Login,True
5797,2023-02-21,Billing,False
5798,2022-10-04,Other,True
5803,2022-05-28,Other,True
5803,2022-06-23,Billing,True
5803,2023-02-25,Feature Request,False
5809,2023-06-28,Login,True
5811,2022-11-27,Login,False
5811,2022-12-19,Cancellation,True
5811,2023-03-19,Cancellation,True
5813,2023-06-25,Cancellation,True
5813,2023-07-25,Performance,True
5815,2023-10-14,Cancellation,True
5817,2022-12-01,Other,False
5817,2023-03-08,Other,False
5817,2023-11-16,Feature Request,True
5818,2023-02-19,Cancellation,True
5818,2023-12-25,Cancellation,True
5820,2023-03-25,Cancellation,True
5822,2022-04-20,Other,True
5824,2023-12-13,Login,True
5826,2023-01-04,Performance,False
5826,2023-08-22,Billing,True
5827,2022-12-03,Feature Request,True
5827,2023-06-07,Other,True
5832,2023-11-18,Login,False
5834,2023-07-12,Feature Request,False
5835,2023-05-01,Login,True
5837,2023-01-11,Performance,False
5838,2023-05-16,Billing,True
5840,2023-11-18,Login,False
5841,2022-04-14,Billing,True
5845,2022-07-15,Login,True
5847,2023-07-17,Performance,True
5850,2023-02-10,Performance,True
5855,2023-12-02,Performance,True
5856,2023-12-25,Billing,True
5857,2023-06-10,Performance,True
5857,2023-08-06,Cancellation,True
5857,2023-09-09,Other,True
5857,2023-10-09,Billing,True
5858,2023-06-11,Cancellation,True
5859,2023-07-06,Cancellation,True
5859,2023-11-14,Feature Request,True
5860,2023-10-05,Billing,True
5862,2023-08-23,Feature Request,True
5865,2023-04-13,Other,True
5870,2023-08-03,Billing,True
5870,2023-09-15,Performance,False
5872,2023-01-23,Performance,True
5873,2023-01-13,Performance,True
5875,2023-07-19,Billing,False
5879,2022-10-05,Performance,True
5880,2023-10-19,Login,True
5881,2023-08-04,Feature Request,True
5881,2023-11-15,Login,True
5881,2023-12-27,Login,True
5882,2022-12-20,Billing,True
5885,2023-10-21,Other,True
5887,2022-02-24,Performance,True
5887,2022-11-01,Cancellation,False
5888,2023-03-19,Other,True
5888,2023-07-16,Billing,True
5890,2023-02-07,Cancellation,False
5890,2023-04-25,Billing,True
5894,2023-05-26,Cancellation,True
5895,2023-05-13,Login,True
5895,2023-11-12,Cancellation,True
5896,2023-09-16,Billing,True
5897,2023-08-20,Feature Request,True
5899,2023-04-09,Performance,False
5900,2022-03-02,Billing,True
5900,2023-03-09,Other,True
5900,2023-04-24,Other,True
5903,2022-06-11,Login,True
5903,2022-08-10,Feature Request,True
5903,2022-11-28,Feature Request,False
5905,2023-11-27,Billing,False
5905,2023-12-17,Performance,True
5909,2022-07-23,Performance,True
5911,2022-08-23,Feature Request,True
5913,2022-12-01,Cancellation,True
5913,2023-02-19,Login,True
5916,2023-09-17,Performance,True
5917,2022-05-20,Performance,True
5917,2022-07-07,Billing,True
5919,2022-04-05,Performance,True
5919,2022-05-05,Billing,True
5920,2022-05-02,Performance,False
5920,2022-07-23,Billing,False
5921,2023-02-17,Other,True
5922,2023-05-18,Login,True
5923,2023-01-27,Cancellation,True
5924,2023-12-16,Performance,True
5926,2022-12-16,Feature Request,True
5928,2023-12-27,Feature Request,True
5929,2022-02-12,Login,True
5929,2022-03-11,Billing,True
5930,2023-04-10,Feature Request,False
5930,2023-10-08,Performance,True
5933,2023-09-27,Login,True
5933,2023-12-07,Feature Request,True
5936,2023-06-28,Login,True
5937,2022-08-27,Cancellation,True
5939,2023-09-01,Other,True
5940,2022-12-13,Cancellation,False
5941,2023-10-23,Performance,False
5942,2022-08-20,Login,False
5942,2022-09-03,Other,True
5943,2023-03-20,Login,True
5943,2023-05-26,Login,True
5944,2023-10-11,Performance,True
5945,2022-12-07,Billing,True
5948,2023-03-17,Performance,False
5948,2023-12-10,Other,True
5949,2023-12-10,Cancellation,True
5954,2022-07-22,Login,True
5954,2022-10-12,Billing,True
5954,2022-12-18,Billing,True
5954,2023-01-03,Cancellation,True
5955,2023-11-13,Login,True
5956,2023-12-20,Login,True
5961,2023-07-15,Login,True
5964,2023-03-14,Billing,True
5964,2023-11-20,Billing,False
5965,2022-08-22,Login,True
5966,2023-11-16,Other,True
5967,2022-11-06,Feature Request,True
5967,2023-01-26,Login,True
5967,2023-06-16,Other,True
5969,2023-02-02,Performance,True
5969,2023-04-17,Billing,True
5969,2023-09-26,Login,True
5969,2023-10-24,Login,True
5971,2023-12-28,Billing,True
5974,2022-10-27,Other,True
5974,2023-08-08,Login,True
5974,2023-09-15,Cancellation,False
5978,2023-06-04,Login,True
5978,2023-09-03,Feature Request,True
5979,2023-02-25,Performance,True
5979,2023-04-13,Performance,True
5983,2023-07-14,Billing,True
5983,2023-09-14,Cancellation,True
5985,2023-11-04,Cancellation,True
5987,2023-06-21,Performance,True
5988,2022-11-01,Other,True
5988,2023-04-22,Login,True
5990,2023-03-17,Performance,False
5990,2023-11-08,Cancellation,True
5991,2023-05-23,Cancellation,False
5992,2023-09-27,Billing,True
5994,2023-10-06,Other,True
5996,2022-09-17,Other,False
5996,2023-02-13,Feature Request,True
5998,2023-11-11,Other,True
6000,2023-08-10,Cancellation,True
6001,2023-03-04,Other,True
6003,2023-07-22,Cancellation,True
6003,2023-11-14,Performance,True
6004,2022-11-27,Billing,True
6004,2023-09-22,Billing,True
6006,2023-10-20,Login,True
6007,2023-09-04,Feature Request,True
6008,2022-08-08,Billing,True
6010,2023-10-01,Billing,True
6012,2023-11-08,Other,True
6014,2023-07-20,Billing,True
6018,2023-06-15,Feature Request,True
6018,2023-09-16,Billing,True
6020,2023-02-19,Login,True
6021,2023-07-09,Cancellation,True
6024,2023-01-28,Login,False
6028,2023-12-20,Billing,True
6029,2023-12-08,Login,False
6030,2023-11-24,Performance,True
6031,2023-05-22,Cancellation,True
6032,2022-08-08,Cancellation,True
6032,2022-10-02,Cancellation,True
6034,2023-04-16,Billing,True
6034,2023-11-07,Cancellation,True
6035,2023-07-26,Cancellation,True
6036,2023-11-12,Billing,True
6037,2023-02-02,Feature Request,False
6039,2023-01-04,Feature Request,True
6041,2022-10-26,Performance,True
6045,2022-08-19,Feature Request,True
6047,2023-04-06,Cancellation,False
6047,2023-12-20,Login,True
6051,2023-02-23,Feature Request,True
6052,2022-08-06,Other,True
6052,2022-09-28,Login,True
6054,2023-12-17,Performance,True
6058,2022-08-02,Performance,True
6058,2023-09-10,Cancellation,True
6062,2023-12-17,Feature Request,True
6063,2022-10-24,Billing,True
6063,2023-08-16,Billing,True
6064,2023-06-02,Feature Request,True
6065,2022-12-09,Login,True
6065,2023-08-27,Other,True
6067,2022-11-21,Billing,True
6067,2023-02-06,Cancellation,True
6067,2023-06-21,Feature Request,True
6069,2023-09-04,Cancellation,True
6072,2023-06-02,Billing,True
6074,2023-07-16,Billing,True
6078,2023-11-24,Login,True
6079,2022-11-22,Cancellation,True
6079,2023-07-08,Cancellation,True
6079,2023-11-04,Cancellation,True
6081,2023-10-17,Cancellation,True
6082,2023-04-16,Performance,True
6085,2023-10-14,Cancellation,True
6087,2022-06-18,Performance,True
6087,2022-09-22,Feature Request,True
6091,2022-04-10,Cancellation,True
6092,2022-11-24,Performance,True
6097,2022-09-11,Performance,True
6097,2023-01-21,Login,True
6097,2023-09-24,Billing,True
6099,2023-10-08,Cancellation,True
6100,2022-08-22,Login,True
6100,2023-05-16,Login,True
6100,2023-06-28,Other,True
6106,2023-06-04,Billing,True
6106,2023-08-17,Login,True
6108,2023-06-22,Billing,True
6108,2023-11-17,Performance,True
6109,2023-04-19,Login,False
6114,2023-04-12,Performance,True
6117,2023-10-19,Login,True
6121,2023-01-08,Billing,False
